collect_year,player_id,player_name,team,position,is_qualified,innings,games,era,whip,win,lose,save,hold,qs,so,bb,hbp,hit,hr,r,er,k9,bb9,k_bb,pa_k_rate,pa_bb_rate,wpa,war,ip_per_game,pitcher_role,season_completion
2019,62056,정영일,SK,,False,42.0,44,3.21429,1.29,1,2,1,8,0,35,22,1,32,1,15,15,7.5,4.71,1.59,20.0,12.6,1.025,0.82,0.955,RP,1.0
2020,62056,정영일,SK,,False,23.333,29,6.55714,1.8,2,2,2,2,0,17,11,3,31,6,20,17,6.5600000000000005,4.24,1.55,14.9,9.6,-0.155,-0.33,0.805,RP,1.0
2021,62056,정영일,SSG,,False,2.0,1,9.0,2.0,0,0,0,0,0,0,0,0,4,1,2,2,0.0,0.0,99.99,0.0,0.0,-0.002,-0.05,2.0,RP,1.0
2010,79617,정용운,KIA,,False,8.0,10,6.75,2.5,0,1,0,0,0,5,9,2,11,1,10,6,5.63,10.13,0.56,10.2,18.4,0.0,,0.8,RP,1.0
2016,79617,정용운,KIA,,False,21.667,12,7.89231,2.35,0,1,0,0,0,12,20,0,31,1,21,19,4.98,8.31,0.6,10.6,17.7,-0.711,-0.21,1.806,RP,1.0
2017,79617,정용운,KIA,,False,59.333,25,5.91573,1.5699999999999998,3,2,0,0,1,32,37,7,56,7,41,39,4.85,5.61,0.86,11.8,13.7,-0.515,0.07,2.373,SP,1.0
2018,79617,정용운,KIA,,False,10.0,3,6.3,1.8,1,0,0,0,0,5,8,0,10,1,7,7,4.5,7.2,0.63,11.1,17.8,-0.053,0.03,3.333,SP,1.0
2020,79617,정용운,LG,,False,1.667,3,16.2,2.4,0,0,0,0,0,3,1,0,3,0,3,3,16.2,5.4,3.0,33.3,11.1,0.005,-0.08,0.556,RP,1.0
2016,65368,정용준,넥센,,False,9.0,5,4.0,1.44,0,0,0,0,0,3,5,0,8,1,5,4,3.0,5.0,0.6,7.5,12.5,-0.028,0.03,1.8,RP,1.0
2010,74857,정우람,SK,,False,102.0,75,3.52941,1.22,8,4,2,18,0,111,44,4,80,7,41,40,9.79,3.88,2.52,25.9,10.3,0.0,,1.36,RP,1.0
2011,74857,정우람,SK,,False,94.333,68,1.81272,0.89,4,0,7,25,0,68,23,2,61,3,21,19,6.49,2.19,2.96,19.0,6.4,0.0,,1.387,SU,1.0
2012,74857,정우람,SK,,False,49.0,53,2.20408,0.86,2,4,30,0,0,55,9,4,33,0,12,12,10.1,1.65,6.11,28.5,4.7,0.0,,0.925,CL,1.0
2015,74857,정우람,SK,,False,70.0,69,3.21429,1.14,7,5,16,11,0,90,28,1,52,3,25,25,11.57,3.6,3.21,31.4,9.8,1.767,2.45,1.014,RP,1.0
2016,74857,정우람,한화,,False,81.0,61,3.33333,1.11,8,5,16,1,0,85,26,4,64,7,33,30,9.44,2.89,3.27,25.7,7.9,1.202,2.21,1.328,RP,1.0
2017,74857,정우람,한화,,False,59.0,56,2.74576,1.12,6,4,26,0,0,78,19,4,47,5,20,18,11.9,2.9,4.11,31.6,7.7,0.952,2.2,1.054,CL,1.0
2018,74857,정우람,한화,,False,53.0,55,3.39623,1.15,5,3,35,0,0,56,12,2,49,6,22,20,9.51,2.04,4.67,25.5,5.5,2.429,1.64,0.964,CL,1.0
2019,74857,정우람,한화,,False,58.333,57,1.54286,1.25,4,3,26,0,0,48,16,1,57,4,11,10,7.41,2.47,3.0,20.3,6.8,4.031,2.39,1.023,CL,1.0
2020,74857,정우람,한화,,False,54.333,50,4.80368,1.29,3,5,16,0,0,53,12,5,58,4,29,29,8.78,1.99,4.42,23.0,5.2,2.005,1.05,1.087,CL,1.0
2021,74857,정우람,한화,,False,44.667,50,5.64179,1.5,1,4,15,1,0,32,20,5,47,5,29,28,6.45,4.03,1.6,16.1,10.1,-0.265,-0.26,0.893,CL,1.0
2022,74857,정우람,한화,,False,18.333,23,2.94545,1.58,0,1,1,7,0,20,6,0,23,1,8,6,9.82,2.95,3.33,23.8,7.1,0.469,0.32,0.797,SU,1.0
2023,74857,정우람,한화,,False,40.333,52,5.35537,1.54,0,1,0,8,0,30,17,2,45,3,24,24,6.6899999999999995,3.79,1.76,16.4,9.3,0.617,-0.01,0.776,RP,1.0
2024,74857,정우람,한화,,False,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,99.99,0.0,0.0,-0.029,0.0,0.0,RP,1.0
2019,69159,정우영,LG,투수,False,65.333,56,3.71939,1.18,4,6,1,16,0,38,20,8,57,2,30,27,5.23,2.76,1.9,13.9,7.3,2.339,0.05,1.167,SU,1.0
2020,69159,정우영,LG,투수,False,75.0,65,3.12,1.03,4,4,5,20,0,59,29,11,48,3,26,26,7.08,3.48,2.03,19.3,9.5,3.04,1.75,1.154,SU,1.0
2021,69159,정우영,LG,투수,False,65.0,70,2.21538,1.06,7,3,2,27,0,41,26,8,43,0,16,16,5.68,3.6,1.58,15.6,9.9,2.666,2.24,0.929,SU,1.0
2022,69159,정우영,LG,투수,False,58.0,67,2.63793,1.38,2,3,0,35,0,40,32,6,48,3,18,17,6.21,4.97,1.25,16.1,12.9,2.439,1.33,0.866,SU,1.0
2023,69159,정우영,LG,투수,False,51.667,60,4.70323,1.55,5,6,0,11,0,41,17,15,63,1,39,27,7.14,2.96,2.41,16.7,6.9,-0.939,-0.5,0.861,RP,1.0
2024,69159,정우영,LG,투수,False,22.667,27,4.76471,1.85,2,1,0,3,0,17,11,6,31,0,15,12,6.75,4.37,1.55,15.7,10.2,-0.213,0.07,0.84,RP,1.0
2025,69159,정우영,LG,투수,False,2.667,4,20.25,1.88,0,0,0,0,0,3,4,1,1,1,6,6,10.13,13.5,0.75,23.1,30.8,0.126,-0.28,0.667,RP,1.0
2025,55743,정우주,한화,투수,False,53.667,51,2.8509316770186333,1.02,3,0,0,3,0,82,21,10,34,6,18,17,13.75,3.52,3.9,36.0,9.2,1.644,1.17,1.052,RP,1.0
2026,55743,정우주,한화,투수,False,35.333,36,6.367924528301887,1.87,1,2,0,5,0,40,27,6,39,3,29,25,10.19,6.88,1.48,22.7,15.3,-1.755,-0.24,0.981,RP,0.757
2021,51546,정우준,롯데,투수,False,5.667,6,9.52941,1.94,0,0,0,0,0,4,5,2,6,1,6,6,6.35,7.94,0.8,13.8,17.2,-0.134,-0.14,0.944,RP,1.0
2024,51546,정우준,롯데,투수,False,8.333,8,4.32,2.04,0,0,0,0,0,5,7,0,10,2,4,4,5.4,7.56,0.71,12.5,17.5,-0.449,0.01,1.042,RP,1.0
2025,51546,정우준,롯데,투수,False,3.333,3,5.4,1.8,0,0,0,0,0,3,0,1,6,0,2,2,8.1,0.0,99.99,18.8,0.0,-0.006,0.02,1.111,RP,1.0
2010,79440,정인욱,삼성,,False,61.0,28,5.31148,1.51,4,2,0,1,1,60,37,2,55,9,42,36,8.85,5.46,1.62,22.1,13.6,0.0,,2.179,SP,1.0
2011,79440,정인욱,삼성,,False,80.0,31,2.25,1.1,6,2,0,0,3,60,32,4,56,9,22,20,6.75,3.6,1.88,18.6,9.9,0.0,,2.581,SP,1.0
2012,79440,정인욱,삼성,,False,25.333,13,2.48684,1.11,1,1,0,0,0,16,11,2,17,0,7,7,5.68,3.91,1.45,15.4,10.6,0.0,,1.949,RP,1.0
2015,79440,정인욱,삼성,,False,29.333,12,8.28409,1.91,2,2,1,0,0,29,16,2,40,5,27,27,8.9,4.91,1.81,20.3,11.2,-0.385,-0.26,2.444,RP,1.0
2016,79440,정인욱,삼성,,False,111.0,27,6.81081,1.8,4,7,0,0,2,70,62,8,138,19,92,84,5.68,5.03,1.13,13.1,11.6,-2.227,0.01,4.111,SP,1.0
2017,79440,정인욱,삼성,,False,32.0,9,9.84375,1.88,1,4,0,0,1,27,14,4,46,9,37,35,7.59,3.94,1.93,17.0,8.8,-0.716,-0.38,3.556,SP,1.0
2018,79440,정인욱,삼성,,False,31.0,19,3.48387,1.29,1,0,0,0,0,27,9,3,31,3,17,12,7.84,2.61,3.0,19.7,6.6,-0.004,0.34,1.632,RP,1.0
2019,79440,정인욱,삼성,,False,21.667,12,7.06154,1.8,0,2,0,0,0,15,15,2,24,1,17,17,6.23,6.23,1.0,14.2,14.2,-0.048,-0.05,1.806,RP,1.0
2020,79440,정인욱,삼성,,False,5.333,5,8.4375,1.69,0,0,0,0,0,3,4,1,5,1,5,5,5.06,6.75,0.75,11.5,15.4,-0.01,-0.04,1.067,RP,1.0
2021,79440,정인욱,한화,,False,9.333,8,4.82143,1.71,0,0,0,0,0,6,10,0,6,2,6,5,5.79,9.64,0.6,13.6,22.7,-0.143,-0.13,1.167,RP,1.0
2010,73166,정재복,LG,,False,23.0,16,4.69565,1.43,1,1,0,0,0,17,7,0,26,2,15,12,6.65,2.74,2.43,16.7,6.9,0.0,,1.438,RP,1.0
2012,73166,정재복,LG,,False,30.333,7,5.63736,1.58,2,1,0,0,1,15,13,1,35,1,19,19,4.45,3.86,1.15,11.5,9.9,0.0,,4.333,SP,1.0
2010,74748,정재원,한화,,False,14.333,12,8.7907,1.95,0,0,0,0,0,6,4,1,24,3,14,14,3.77,2.51,1.5,8.6,5.7,0.0,,1.194,RP,1.0
2011,74748,정재원,한화,,False,27.0,24,8.0,1.89,1,0,0,3,0,15,23,8,28,0,26,24,5.0,7.67,0.65,10.9,16.7,0.0,,1.125,RP,1.0
2012,74748,정재원,한화,,False,20.0,14,8.55,2.1,0,2,0,3,0,18,13,2,29,4,19,19,8.1,5.85,1.38,17.6,12.7,0.0,,1.429,RP,1.0
2013,74748,정재원,한화,,False,11.0,10,6.54545,1.91,0,0,0,0,0,6,5,1,16,1,8,8,4.91,4.09,1.2,11.5,9.6,0.0,,1.1,RP,1.0
2014,74748,정재원,한화,,False,4.333,5,22.8462,4.62,0,0,0,0,0,9,8,3,12,0,11,11,18.69,16.62,1.13,25.0,22.2,-0.076,0.01,0.867,RP,1.0
2015,74748,정재원,한화,,False,4.0,3,11.25,2.0,0,0,0,0,0,4,3,0,5,2,5,5,9.0,6.75,1.33,21.1,15.8,0.052,-0.11,1.333,RP,1.0
2016,74748,정재원,한화,,False,21.333,14,7.59375,1.73,0,0,0,0,0,16,9,1,28,2,19,18,6.75,3.8,1.78,15.7,8.8,-0.093,-0.07,1.524,RP,1.0
2017,74748,정재원,한화,,False,21.0,14,3.42857,1.62,0,2,0,1,0,9,11,5,23,0,12,8,3.86,4.71,0.82,9.1,11.1,0.255,0.14,1.5,RP,1.0
2018,74748,정재원,SK,,False,2.333,2,30.8571,3.86,0,1,0,0,0,0,1,0,8,0,8,8,0.0,3.86,0.0,0.0,6.7,-0.354,-0.36,1.166,RP,1.0
2019,74748,정재원,SK,,False,2.667,4,16.875,2.25,0,0,0,0,0,1,0,1,6,1,5,5,3.38,0.0,99.99,6.3,0.0,-0.205,-0.18,0.667,RP,1.0
2010,73241,정재훈,두산,,False,78.0,63,1.73077,1.03,8,4,2,23,0,89,28,4,52,2,16,15,10.27,3.23,3.18,29.0,9.1,0.0,,1.238,SU,1.0
2011,73241,정재훈,두산,,False,62.667,45,2.87234,1.1,2,6,8,9,0,65,22,3,47,5,23,20,9.34,3.16,2.95,26.3,8.9,0.0,,1.393,RP,1.0
2012,73241,정재훈,두산,,False,4.0,4,4.5,1.0,0,1,0,0,0,1,1,0,3,1,3,2,2.25,2.25,1.0,5.9,5.9,0.0,,1.0,RP,1.0
2013,73241,정재훈,두산,,False,52.333,55,3.43949,1.2,4,1,14,7,0,38,17,3,46,3,26,20,6.54,2.92,2.24,17.1,7.7,0.0,,0.952,RP,1.0
2014,73241,정재훈,두산,,False,53.667,54,5.36646,1.29,1,5,2,15,0,56,19,6,50,6,33,32,9.39,3.19,2.95,24.3,8.3,-0.594,0.52,0.994,SU,1.0
2015,73241,정재훈,롯데,,False,6.333,10,7.10526,3.47,0,0,0,0,0,5,6,0,16,1,8,5,7.11,8.53,0.83,12.5,15.0,-0.3,-0.15,0.633,RP,1.0
2016,73241,정재훈,두산,,False,52.333,46,3.26752,1.15,1,5,2,23,0,56,17,5,43,3,21,19,9.63,2.92,3.29,25.6,7.8,1.064,1.3,1.138,SU,1.0
2026,56469,정재훈,삼성,투수,False,1.333,2,20.25,2.25,0,0,0,0,0,1,0,1,3,1,3,3,6.75,0.0,99.99,14.3,0.0,-0.005,-0.12,0.666,RP,0.757
2024,54149,정지헌,LG,투수,False,12.333,17,11.6757,2.43,0,0,0,1,0,11,11,3,19,2,18,16,8.03,8.03,1.0,15.9,15.9,-0.227,-0.5,0.725,RP,1.0
2013,62941,정진,NC,,False,7.0,5,3.85714,1.29,0,0,0,0,0,5,3,0,6,0,4,3,6.43,3.86,1.67,16.7,10.0,0.0,,1.4,RP,1.0
2021,61208,정진호,한화,,False,1.667,3,0.0,1.2,0,0,0,0,0,0,1,0,1,0,0,0,0.0,5.4,0.0,0.0,16.7,0.01,0.0,0.556,RP,1.0
2013,78148,정찬헌,LG,,False,5.0,4,5.4,1.6,0,0,0,0,0,1,1,0,7,1,3,3,1.8,1.8,1.0,4.8,4.8,0.0,,1.25,RP,1.0
2014,78148,정찬헌,LG,,False,52.667,51,4.44304,1.59,1,3,3,8,0,41,27,5,57,5,26,26,7.01,4.61,1.52,17.2,11.3,-0.094,0.19,1.033,RP,1.0
2015,78148,정찬헌,LG,,False,44.0,32,5.52273,1.43,3,6,1,5,0,32,14,5,49,3,27,27,6.55,2.86,2.29,16.8,7.3,0.073,-0.25,1.375,RP,1.0
2016,78148,정찬헌,LG,,False,8.0,6,3.38,1.25,0,0,0,0,0,4,3,1,7,0,3,3,4.5,3.38,1.33,11.8,8.8,0.39,0.11,1.333,RP,1.0
2017,78148,정찬헌,LG,,False,61.667,61,5.83784,1.62,8,7,7,3,0,57,25,4,75,5,43,40,8.32,3.65,2.28,20.4,8.9,-0.23,-0.82,1.011,RP,1.0
2018,78148,정찬헌,LG,,False,65.0,66,4.84615,1.54,5,3,27,0,0,50,24,7,76,5,36,35,6.92,3.32,2.08,16.7,8.0,0.205,-0.03,0.985,CL,1.0
2019,78148,정찬헌,LG,,False,11.0,13,1.63636,1.55,1,1,6,0,0,11,6,0,11,0,5,2,9.0,4.91,1.83,22.4,12.2,0.244,0.08,0.846,CL,1.0
2020,78148,정찬헌,LG,,False,110.333,19,3.50755,1.33,7,4,0,0,12,85,31,4,116,10,51,43,6.93,2.53,2.74,18.1,6.6,1.987,1.64,5.807,SP,1.0
2021,78148,정찬헌,키움,,False,114.333,23,4.01458,1.4,9,5,0,0,11,59,27,6,133,6,55,51,4.64,2.13,2.19,11.9,5.4,2.023,2.17,4.971,SP,1.0
2022,78148,정찬헌,키움,,False,87.333,20,5.35878,1.53,5,6,0,0,5,42,28,6,106,13,55,52,4.33,2.89,1.5,10.8,7.2,-0.261,-0.14,4.367,SP,1.0
2023,78148,정찬헌,키움,,False,72.0,14,4.75,1.17,2,8,0,0,8,35,13,2,71,4,40,38,4.38,1.63,2.69,11.9,4.4,0.567,0.86,5.143,SP,1.0
2024,78148,정찬헌,키움,,False,16.0,4,7.88,1.81,0,2,0,0,0,5,3,1,26,3,14,14,2.81,1.69,1.67,6.8,4.1,-0.299,-0.13,4.0,SP,1.0
2022,68242,정철원,두산,투수,False,72.667,58,3.09633,1.18,4,3,3,23,0,47,26,2,60,4,26,25,5.82,3.22,1.81,16.0,8.8,2.016,1.44,1.253,SU,1.0
2023,68242,정철원,두산,투수,False,72.667,67,3.9633,1.35,7,6,13,11,0,55,32,2,66,8,36,32,6.8100000000000005,3.96,1.72,17.5,10.2,1.381,0.28,1.085,RP,1.0
2024,68242,정철원,두산,투수,False,32.333,36,6.40206,2.01,2,1,6,1,0,39,26,5,39,5,24,23,10.86,7.24,1.5,23.6,15.8,-0.872,-0.27,0.898,RP,1.0
2025,68242,정철원,롯데,투수,False,70.0,75,4.242857142857143,1.43,8,3,0,21,0,55,28,7,72,4,34,33,7.07,3.6,1.96,17.6,9.0,1.084,0.98,0.933,SU,1.0
2026,68242,정철원,롯데,투수,False,28.0,34,6.75,1.6800000000000002,1,2,0,3,0,21,14,1,33,3,21,21,6.75,4.5,1.5,16.4,10.9,-0.054,-0.1,0.824,RP,0.757
2013,62595,정태승,롯데,,False,2.333,3,7.71429,2.14,0,0,0,0,0,0,3,0,2,0,2,2,0.0,11.57,0.0,0.0,25.0,0.0,,0.778,RP,1.0
2018,62595,정태승,롯데,,False,2.667,3,6.75,2.63,0,0,0,0,0,3,3,0,4,0,4,2,10.13,10.13,1.0,18.8,18.8,-0.015,-0.05,0.889,RP,1.0
2019,62595,정태승,롯데,,False,1.0,1,27.0,3.0,0,0,0,0,0,2,1,0,2,0,3,3,18.0,9.0,2.0,33.3,16.7,-0.006,-0.07,1.0,RP,1.0
2020,62595,정태승,롯데,,False,1.667,1,21.6,3.6,0,0,0,0,0,1,2,0,4,1,4,4,5.4,10.8,0.5,9.1,18.2,-0.114,-0.17,1.667,RP,1.0
2020,50662,정해영,KIA,투수,False,38.333,47,3.28696,1.7,5,4,1,11,0,32,24,2,41,2,15,14,7.51,5.63,1.33,18.6,14.0,-0.215,0.91,0.816,RP,1.0
2021,50662,정해영,KIA,투수,False,65.333,64,2.20408,1.18,5,4,34,0,0,49,28,4,49,5,18,16,6.75,3.86,1.75,18.0,10.3,3.812,2.11,1.021,CL,1.0
2022,50662,정해영,KIA,투수,False,56.0,55,3.38,1.29,3,7,32,0,0,43,18,0,54,3,21,21,6.91,2.89,2.39,18.1,7.6,2.625,1.59,1.018,CL,1.0
2023,50662,정해영,KIA,투수,False,49.333,52,2.91892,1.48,3,4,23,1,0,30,20,1,53,3,18,16,5.47,3.65,1.5,13.8,9.2,1.506,1.03,0.949,CL,1.0
2024,50662,정해영,KIA,투수,False,50.667,53,2.48684,1.24,2,3,31,1,0,50,16,1,47,8,14,14,8.88,2.84,3.13,23.8,7.6,2.532,1.75,0.956,CL,1.0
2025,50662,정해영,KIA,투수,False,61.667,60,3.794594594594595,1.51,3,7,27,0,0,72,18,3,75,4,30,26,10.51,2.63,4.0,26.2,6.5,2.948,1.41,1.028,CL,1.0
2026,50662,정해영,KIA,투수,False,35.333,39,6.622641509433962,1.7,2,1,2,8,0,27,14,1,46,6,31,26,6.88,3.57,1.93,16.4,8.5,0.16,-0.49,0.906,RP,0.757
2024,54537,정현수,롯데,투수,False,23.667,18,4.56338,1.35,1,1,0,1,0,25,12,2,20,0,12,12,9.51,4.5600000000000005,2.08,24.0,11.5,0.603,0.6,1.315,RP,1.0
2025,54537,정현수,롯데,투수,False,47.667,82,3.9650349650349654,1.26,2,0,0,12,0,47,26,2,34,4,23,21,8.87,4.91,1.81,23.2,12.8,0.91,0.5,0.581,RP,1.0
2026,54537,정현수,롯데,투수,False,5.0,11,5.4,2.2,0,1,0,0,0,4,3,0,8,1,3,3,7.2,5.4,1.33,15.4,11.5,-0.131,0.0,0.455,RP,0.757
2025,55313,정현우,키움,투수,False,81.333,18,5.864754098360656,1.72,3,7,0,0,3,55,48,6,92,8,63,53,6.09,5.31,1.15,14.3,12.5,-1.063,-0.53,4.518,SP,1.0
2026,55313,정현우,키움,투수,False,15.0,11,8.4,1.8,1,2,0,0,0,8,8,2,19,3,14,14,4.8,4.8,1.0,11.0,11.0,-0.578,-0.28,1.364,RP,0.757
2010,96462,정현욱,삼성,,False,70.333,61,3.19905,1.31,9,1,12,11,0,61,26,4,66,3,31,25,7.81,3.33,2.35,20.4,8.7,0.0,,1.153,RP,1.0
2011,96462,정현욱,삼성,,False,72.333,59,2.36406,1.38,4,3,1,24,0,52,30,4,70,4,22,19,6.47,3.73,1.73,17.2,9.9,0.0,,1.226,SU,1.0
2012,96462,정현욱,삼성,,False,62.667,54,3.15957,1.24,2,5,0,3,0,48,21,0,57,1,25,22,6.89,3.02,2.29,18.8,8.2,0.0,,1.16,RP,1.0
2013,96462,정현욱,LG,,False,47.667,54,3.77622,1.6800000000000002,2,5,2,16,0,31,25,1,55,4,23,20,5.85,4.72,1.24,14.1,11.4,0.0,,0.883,SU,1.0
2014,96462,정현욱,LG,,False,32.333,25,4.73196,1.67,2,2,0,1,0,24,15,1,39,4,17,17,6.68,4.18,1.6,16.2,10.1,-1.286,-0.14,1.293,RP,1.0
2016,96462,정현욱,LG,,False,21.0,17,7.28571,1.52,1,0,1,3,0,18,10,4,22,4,19,17,7.71,4.29,1.8,18.6,10.3,0.271,-0.62,1.235,RP,1.0
2011,60342,정회찬,넥센,,False,2.0,1,0.0,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0.0,4.5,0.0,0.0,14.3,0.0,,2.0,RP,1.0
2015,60342,정회찬,넥센,,False,1.0,1,9.0,3.0,0,0,0,0,0,1,1,0,2,1,1,1,9.0,9.0,1.0,16.7,16.7,0.027,-0.04,1.0,RP,1.0
2016,60342,정회찬,넥센,,False,9.667,11,6.51724,1.76,0,0,0,0,0,2,9,2,8,0,7,7,1.86,8.38,0.22,4.3,19.1,-0.079,-0.03,0.879,RP,1.0
2010,72801,제춘모,SK,,False,3.333,2,0.0,0.9,0,0,0,0,0,4,3,0,0,0,0,0,10.8,8.1,1.33,33.3,25.0,0.0,,1.666,RP,1.0
2012,72801,제춘모,SK,,False,18.333,8,5.4,1.58,0,3,0,1,1,6,9,1,20,4,11,11,2.95,4.42,0.67,7.4,11.1,0.0,,2.292,SP,1.0
2014,72801,제춘모,SK,,False,0.333,1,27.0,6.0,0,0,0,0,0,0,0,1,2,0,1,1,0.0,0.0,99.99,0.0,0.0,-0.002,0.0,0.333,RP,1.0
2023,50211,제환유,두산,투수,False,2.0,1,13.5,3.5,0,0,0,0,0,2,4,0,3,0,4,3,9.0,18.0,0.5,14.3,28.6,-0.012,-0.11,2.0,RP,1.0
2025,50211,제환유,두산,투수,False,16.333,6,4.959183673469387,1.78,0,1,0,0,0,8,12,1,17,2,10,9,4.41,6.61,0.67,10.3,15.4,0.294,0.07,2.722,RP,1.0
2026,51163,조건희,LG,투수,False,2.0,2,9.0,3.0,0,0,0,0,0,1,2,0,4,1,2,2,4.5,9.0,0.5,8.3,16.7,-0.012,-0.05,1.0,RP,0.757
2010,70755,조규수,두산,,False,1.333,2,0.0,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,99.99,0.0,0.0,0.0,,0.666,RP,1.0
2017,63104,조근종,KT,,False,2.0,1,22.5,3.5,0,0,0,0,0,5,1,0,6,1,5,5,22.5,4.5,5.0,38.5,7.7,-0.019,-0.1,2.0,RP,1.0
2019,63104,조근종,KT,,False,10.667,10,5.90625,1.88,0,0,0,1,0,6,5,2,15,1,7,7,5.06,4.22,1.2,11.3,9.4,0.155,-0.06,1.067,RP,1.0
2024,54768,조동욱,한화,투수,False,41.0,21,6.36585,1.73,1,2,0,0,1,32,14,6,57,5,34,29,7.02,3.07,2.29,16.2,7.1,-1.342,-0.09,1.952,SP,1.0
2025,54768,조동욱,한화,투수,False,60.0,68,4.05,1.77,3,3,2,5,0,43,29,4,77,4,29,27,6.45,4.35,1.48,15.2,10.2,0.652,0.62,0.882,RP,1.0
2026,54768,조동욱,한화,투수,False,42.0,55,4.071428571428571,1.5699999999999998,1,1,1,9,0,45,15,4,51,3,19,19,9.64,3.21,3.0,23.8,7.9,0.854,0.93,0.764,RP,0.757
2015,65067,조무근,KT,,False,71.667,43,1.88372,1.2,8,5,4,2,0,83,32,4,54,3,26,15,10.42,4.02,2.59,27.9,10.7,1.708,2.66,1.667,RP,1.0
2016,65067,조무근,KT,,False,38.667,38,8.61207,2.22,2,0,0,4,0,31,27,3,59,5,37,37,7.22,6.28,1.15,15.8,13.8,0.5,-0.46,1.018,RP,1.0
2017,65067,조무근,KT,,False,14.667,16,7.36364,1.64,0,0,0,3,0,9,3,1,21,2,13,12,5.52,1.84,3.0,12.9,4.3,-0.477,-0.06,0.917,RP,1.0
2018,65067,조무근,롯데,,False,0.667,2,13.5,4.5,1,0,0,0,0,1,1,2,2,0,1,1,13.5,13.5,1.0,16.7,16.7,0.025,-0.03,0.334,RP,1.0
2019,65067,조무근,롯데,,False,9.667,8,1.86207,1.14,0,0,0,0,0,5,5,3,6,0,2,2,4.66,4.66,1.0,11.6,11.6,-0.03,0.14,1.208,RP,1.0
2022,65067,조무근,롯데,,False,2.0,2,4.5,1.5,0,0,0,0,0,1,1,0,2,0,1,1,4.5,4.5,1.0,11.1,11.1,-0.001,0.01,1.0,RP,1.0
2022,52903,조민석,NC,투수,False,16.0,18,4.5,1.81,0,1,0,0,0,14,12,2,17,2,9,8,7.88,6.75,1.17,18.4,15.8,-0.2,-0.05,0.889,RP,1.0
2023,52903,조민석,NC,투수,False,31.0,35,4.06452,1.52,1,0,0,4,0,28,14,3,33,2,15,14,8.13,4.06,2.0,20.4,10.2,0.288,0.23,0.886,RP,1.0
2025,52903,조민석,NC,투수,False,13.0,6,6.923076923076923,1.77,0,1,0,0,0,4,11,2,12,3,10,10,2.77,7.62,0.36,6.6,18.0,-0.36,-0.28,2.167,RP,1.0
2020,67045,조병욱,KT,,False,28.333,9,7.62353,1.84,0,1,0,0,0,11,13,1,39,4,24,24,3.49,4.13,0.85,8.4,9.9,-0.213,-0.17,3.148,SP,1.0
2021,51897,조병현,SSG,투수,False,6.667,3,8.1,1.8,0,0,0,0,0,8,5,1,7,1,7,6,10.8,6.75,1.6,24.2,15.2,-0.334,-0.12,2.222,RP,1.0
2024,51897,조병현,SSG,투수,False,73.0,76,3.57534,1.14,4,6,12,12,0,96,31,2,52,8,34,29,11.84,3.82,3.1,31.8,10.3,1.441,1.63,0.961,RP,1.0
2025,51897,조병현,SSG,투수,False,67.333,69,1.603960396039604,0.89,5,4,30,0,0,79,18,0,42,5,13,12,10.56,2.41,4.39,31.0,7.1,4.48,3.31,0.976,CL,1.0
2026,51897,조병현,SSG,투수,False,41.333,43,2.6129032258064515,1.21,2,4,14,0,0,53,24,3,26,4,15,12,11.54,5.23,2.21,29.9,13.6,0.266,1.15,0.961,CL,0.757
2013,63342,조상우,넥센,투수,False,8.0,5,4.5,2.0,0,0,0,0,0,7,5,0,11,0,4,4,7.88,5.63,1.4,17.5,12.5,0.0,,1.6,RP,1.0
2014,63342,조상우,넥센,투수,False,69.333,48,2.46635,1.18,6,2,0,11,0,73,29,3,53,2,21,19,9.48,3.76,2.52,26.1,10.4,0.672,1.98,1.444,RP,1.0
2015,63342,조상우,넥센,투수,False,93.333,70,3.08571,1.14,8,5,5,19,0,89,41,6,65,4,36,32,8.58,3.95,2.17,23.3,10.7,1.342,2.46,1.333,SU,1.0
2017,63342,조상우,넥센,투수,False,44.333,13,4.87218,1.53,5,3,0,2,1,45,15,1,53,3,25,24,9.14,3.05,3.0,22.7,7.6,0.114,1.0,3.41,SP,1.0
2018,63342,조상우,넥센,투수,False,19.0,18,3.78947,1.16,1,2,9,0,0,23,6,2,16,1,11,8,10.89,2.84,3.83,29.5,7.7,-0.873,0.53,1.056,CL,1.0
2019,63342,조상우,키움,투수,False,47.333,48,2.66197,1.12,2,4,20,8,0,46,8,2,45,3,15,14,8.75,1.52,5.75,24.0,4.2,2.911,1.6,0.986,CL,1.0
2020,63342,조상우,키움,투수,False,54.333,53,2.15337,1.25,5,3,33,0,0,64,18,2,50,3,15,13,10.6,2.98,3.56,27.6,7.8,2.903,2.42,1.025,CL,1.0
2021,63342,조상우,키움,투수,False,44.0,44,3.47727,1.11,6,5,15,5,0,47,19,2,30,4,18,17,9.61,3.89,2.47,25.1,10.2,1.27,1.03,1.0,CL,1.0
2024,63342,조상우,키움,투수,False,39.667,44,3.17647,1.51,0,1,6,9,0,36,20,0,40,2,17,14,8.17,4.54,1.8,21.1,11.7,0.688,0.93,0.902,RP,1.0
