collect_year,playerId,playerName,teamName,isRetire,isPlayer,hitterGameCount,hitterAb,hitterHra,hitterObp,hitterSlg,hitterOps,hitterWrcPlus,hitterHr,hitterRbi,hitterRun,hitterHit,hitterH2,hitterH3,hitterBb,hitterKk,hitterSb,hitterCs,hitterGd,hitterWpa,hitterWar,sort_source
2019,69150,조셉,LG,Y,Y,55,197,0.27411167512690354,0.332,0.426,0.758,141.7,9,36,17,54,3,0,14,46,0,,,-0.602,1.7,hitterHr
2019,69165,페게로,LG,N,Y,52,199,0.2864321608040201,0.332,0.472,0.804,157.8,9,44,24,57,10,0,12,63,2,,,1.086,1.8599999999999999,hitterHr
2019,77564,김민성,LG,N,Y,107,361,0.26038781163434904,0.323,0.371,0.694,115.4,8,50,44,94,16,0,30,75,2,,,-0.465,1.27,hitterHr
2019,69950,베탄코트,NC,N,Y,53,203,0.24630541871921183,0.308,0.404,0.712,102.2,8,29,23,50,8,0,18,51,1,,,-2.162,0.57,hitterHr
2019,62025,이원재,NC,N,Y,94,256,0.2578125,0.311,0.395,0.706,90.1,8,36,31,66,11,0,20,47,1,,,-1.538,0.95,hitterHr
2019,79334,장영석,키움,Y,Y,119,372,0.24731182795698925,0.31,0.344,0.654,83.4,7,62,41,92,15,0,27,77,0,,,-0.95,0.43,hitterRbi
2019,76802,김성현,SK,N,Y,144,426,0.24647887323943662,0.302,0.3,0.602,67.5,1,34,45,105,16,2,33,43,6,,,-3.532,0.06,hitterGameCount
2019,62415,박해민,삼성,N,Y,144,506,0.2391304347826087,0.318,0.328,0.646,67.0,5,44,64,121,16,7,58,82,24,,,-2.765,1.65,hitterGameCount
2019,64006,심우준,KT,N,Y,138,391,0.27877237851662406,0.328,0.34,0.668,73.3,3,28,54,109,13,1,23,68,24,,,-2.811,1.32,hitterGameCount
2019,79150,정주현,LG,Y,Y,129,376,0.23138297872340424,0.291,0.309,0.6,83.8,2,27,53,87,19,2,31,91,15,,,-2.347,0.4,hitterGameCount
2019,78548,장성우,KT,N,Y,127,366,0.26229508196721313,0.325,0.339,0.664,74.5,7,41,25,96,7,0,35,86,0,,,-2.953,0.25,hitterGameCount
2019,64984,김태진,NC,N,Y,123,374,0.27540106951871657,0.305,0.38,0.685,93.2,5,46,44,103,14,5,16,67,12,,,-2.923,1.77,hitterGameCount
2019,60558,오태곤,KT,N,Y,123,352,0.25,0.316,0.352,0.668,83.0,6,35,63,88,16,1,31,78,19,,,-1.034,1.55,hitterGameCount
2019,63704,노수광,SK,N,Y,117,388,0.25,0.333,0.312,0.645,83.7,2,28,69,97,16,1,46,68,27,,,-0.79,1.74,hitterSb
2019,67304,김혜성,키움,N,Y,122,348,0.27586206896551724,0.332,0.362,0.694,83.0,0,32,57,96,16,7,29,85,20,,,-0.742,0.82,hitterSb
2019,62234,류지혁,두산,N,Y,118,276,0.25,0.323,0.286,0.609,82.7,0,34,36,69,6,2,24,40,18,,,-1.404,0.27,hitterSb
2019,69453,이학주,삼성,N,Y,118,385,0.2623376623376623,0.332,0.369,0.701,75.3,7,36,43,101,14,3,32,89,15,,,-1.58,0.96,hitterSb
2019,76869,김재현,SK,Y,Y,83,42,0.2857142857142857,0.348,0.381,0.729,89.7,0,2,29,12,2,1,4,11,13,,,0.099,0.03,hitterSb
2019,66706,장진혁,한화,N,Y,113,315,0.25396825396825395,0.32,0.346,0.666,86.5,1,24,42,80,16,5,26,74,13,,,-1.967,1.4,hitterSb
2019,65207,신민재,LG,N,Y,81,81,0.2345679012345679,0.323,0.272,0.595,88.8,0,5,25,19,3,0,8,17,10,,,-0.738,0.03,hitterSb
2019,60566,이상호,NC,N,Y,102,234,0.2777777777777778,0.306,0.308,0.614,70.6,0,12,30,65,7,0,9,22,10,,,-1.99,0.2,hitterSb
2019,64346,임병욱,키움,N,Y,117,379,0.24274406332453827,0.305,0.314,0.619,69.9,0,41,39,92,17,5,23,110,10,,,-0.867,1.1,hitterSb
2019,78217,김용의,LG,Y,Y,114,179,0.21787709497206703,0.316,0.279,0.595,74.2,0,17,35,39,5,3,24,38,8,,,-0.883,0.04,hitterSb
2019,75808,정근우,한화,Y,Y,88,277,0.2779783393501805,0.334,0.354,0.688,86.8,3,30,37,77,10,1,20,43,8,,,-1.3639999999999999,0.86,hitterSb
2019,66606,최원준,KIA,N,Y,90,232,0.19827586206896552,0.261,0.284,0.545,49.7,1,18,33,46,11,3,16,51,8,,,-2.435,-0.9,hitterSb
2019,65515,강로한,롯데,Y,Y,104,288,0.23958333333333334,0.279,0.375,0.654,68.8,4,25,38,69,15,6,13,107,7,,,-1.104,-0.02,hitterSb
2019,66864,안상현,SK,N,Y,65,102,0.23529411764705882,0.262,0.265,0.527,45.4,0,5,14,24,3,0,4,28,7,,,-0.433,-0.26,hitterSb
2019,78756,오선진,한화,N,Y,122,392,0.22448979591836735,0.307,0.288,0.595,63.4,3,36,37,88,16,0,38,72,7,,,-2.922,0.28,hitterSb
2019,76720,정범모,NC,Y,Y,25,40,0.225,0.279,0.4,0.679,67.3,2,4,4,9,1,0,3,15,1,,,0.61,-0.06,hitterWpa
2019,62947,나성범,NC,N,Y,23,93,0.3655913978494624,0.443,0.645,1.088,203.0,4,14,19,34,12,1,12,26,2,,,0.279,1.76,hitterWpa
2019,71432,박한이,삼성,Y,Y,30,74,0.25675675675675674,0.333,0.378,0.711,76.0,2,13,6,19,3,0,9,17,0,,,0.26,0.12,hitterWpa
2019,64012,송민섭,KT,N,Y,105,53,0.3018867924528302,0.397,0.34,0.737,111.8,0,4,24,16,0,1,6,13,1,,,0.191,0.49,hitterWpa
2019,65905,최승민,NC,N,Y,24,9,0.4444444444444444,0.5,0.556,1.056,208.8,0,1,5,4,1,0,1,2,6,,,0.179,0.18,hitterWpa
2019,79465,배영섭,SK,Y,Y,30,71,0.22535211267605634,0.3,0.239,0.539,47.2,0,7,5,16,1,0,6,15,2,,,0.174,-0.15,hitterWpa
2019,63257,김인태,두산,N,Y,26,60,0.23333333333333334,0.319,0.4,0.719,107.8,2,7,6,14,2,1,8,12,1,,,0.136,0.21,hitterWpa
2019,69605,해즐베이커,KIA,N,Y,11,41,0.14634146341463414,0.239,0.341,0.58,54.4,2,5,5,6,2,0,4,18,1,,,0.087,-0.03,hitterWpa
2019,65136,박지규,LG,Y,Y,10,11,0.09090909090909091,0.412,0.091,0.503,91.7,0,1,2,1,0,0,4,7,0,,,0.078,-0.03,hitterWpa
2019,65898,김웅빈,키움,N,Y,4,11,0.2727272727272727,0.273,0.364,0.637,59.6,0,3,1,3,1,0,0,2,0,,,0.062,-0.01,hitterWpa
2019,64706,이창열,한화,Y,Y,11,13,0.15384615384615385,0.267,0.154,0.421,9.2,0,1,3,2,0,0,1,5,0,,,0.06,-0.11,hitterWpa
2019,68330,예진원,키움,N,Y,2,6,0.16666666666666666,0.375,0.333,0.708,101.1,0,1,1,1,1,0,2,3,0,,,0.058,0.03,hitterWpa
2019,65132,김재성,LG,N,Y,3,5,0.2,0.429,0.2,0.629,121.6,0,1,0,1,0,0,2,2,0,,,0.05,0.06,hitterWpa
2019,69804,채현우,SK,N,Y,9,1,0.0,0.0,0.0,0.0,-143.8,0,0,2,0,0,0,0,1,3,,,0.029,-0.02,hitterWpa
2019,78566,황진수,롯데,Y,Y,6,3,0.0,0.25,0.0,0.25,-14.2,0,0,1,0,0,0,1,2,0,,,0.025,-0.02,hitterWpa
2019,64164,류형우,LG,Y,Y,10,11,0.18181818181818182,0.25,0.182,0.432,29.7,0,1,2,2,0,0,1,3,0,,,0.017,-0.05,hitterWpa
2019,69207,김태근,두산,N,Y,9,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,,,0.016,0.0,hitterWpa
2019,62537,윤수강,NC,Y,Y,2,4,0.25,0.25,0.25,0.5,30.4,0,0,0,1,0,0,0,1,0,,,0.014,-0.07,hitterWpa
2019,60648,이인행,KIA,Y,Y,9,16,0.188,0.316,0.25,0.566,56.1,0,2,1,3,1,0,2,6,0,,,0.012,-0.04,hitterWpa
2019,64493,최선호,삼성,N,Y,17,6,0.16666666666666666,0.375,0.167,0.542,65.2,0,0,1,1,0,0,2,0,1,,,0.012,0.03,hitterWpa
2019,63700,장운호,한화,Y,Y,7,10,0.1,0.182,0.1,0.282,70.9,0,0,2,1,0,0,1,1,0,,,0.005,0.1,hitterWpa
2019,68407,공민규,삼성,N,Y,28,53,0.24528301886792453,0.333,0.434,0.767,100.6,3,6,4,13,1,0,6,18,0,,,0.002,0.28,hitterWpa
2019,62921,박헌욱,NC,N,Y,6,9,0.1111111111111111,0.111,0.222,0.333,-36.5,0,1,0,1,1,0,0,5,0,,,0.001,-0.11,hitterWpa
2019,79358,강윤구,NC,Y,Y,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2019,63628,고영창,KIA,Y,Y,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2019,67119,고우석,LG,N,Y,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWpa
2020,67025,로하스,KT,N,Y,142,550,0.3490909090909091,0.417,0.68,1.097,170.7,47,135,116,192,39,1,65,132,0,,,4.866,8.97,hitterWar
2020,72443,최형우,KIA,N,Y,140,522,0.3544061302681992,0.433,0.59,1.023,164.8,28,115,93,185,37,1,70,101,0,,,5.322,7.06,hitterWar
2020,69209,페르난데스,두산,N,Y,144,586,0.3395904436860068,0.404,0.497,0.901,165.7,21,105,104,199,29,0,58,42,0,,,2.892,7.04,hitterWar
2020,76290,김현수,LG,N,Y,142,547,0.33089579524680074,0.397,0.523,0.92,158.0,22,119,98,181,35,2,63,53,0,,,3.818,6.78,hitterWar
2020,50165,라모스,LG,N,Y,117,431,0.27842227378190254,0.362,0.592,0.954,172.6,38,86,74,120,17,2,55,136,2,,,1.283,6.58,hitterWar
2020,64300,김하성,키움,N,Y,138,533,0.3058161350844278,0.397,0.523,0.92,152.6,30,109,111,163,24,1,75,68,23,,,2.463,6.42,hitterWar
2020,69652,터커,KIA,N,Y,142,542,0.3062730627306273,0.398,0.557,0.955,144.6,32,113,100,166,40,0,76,67,0,,,0.828,6.21,hitterWar
2020,67341,이정후,키움,N,Y,140,544,0.3327205882352941,0.397,0.524,0.921,136.8,15,101,85,181,49,5,59,47,12,,,1.995,6.2,hitterWar
2020,62947,나성범,NC,N,Y,130,525,0.3238095238095238,0.39,0.596,0.986,146.3,34,112,115,170,37,2,49,148,3,,,2.566,6.07,hitterWar
2020,68050,강백호,KT,N,Y,129,500,0.33,0.411,0.544,0.955,136.1,23,89,95,165,36,1,66,93,7,,,1.7810000000000001,6.04,hitterWar
2020,78224,김재환,두산,N,Y,140,516,0.2655038759689923,0.373,0.494,0.867,152.2,30,113,82,137,26,1,91,154,6,,,0.983,5.92,hitterWar
2020,75334,오재일,두산,Y,Y,127,471,0.31210191082802546,0.39,0.482,0.872,155.5,16,89,62,147,32,0,61,92,2,,,0.317,5.73,hitterWar
2020,67872,로맥,SK,Y,Y,139,485,0.2824742268041237,0.399,0.546,0.945,127.7,32,91,85,137,32,0,91,116,4,,,2.894,5.71,hitterWar
2020,77532,손아섭,롯데,N,Y,141,540,0.35185185185185186,0.415,0.493,0.908,129.0,11,85,98,190,43,0,61,56,5,,,2.438,5.57,hitterWar
2020,79215,박건우,두산,N,Y,129,487,0.30390143737166325,0.369,0.472,0.841,146.4,14,70,103,148,40,0,42,65,8,,,0.347,5.21,hitterWar
2020,76232,양의지,NC,N,Y,130,461,0.3275488069414317,0.4,0.603,1.003,140.5,33,124,86,151,26,1,46,47,5,,,2.156,5.12,hitterWar
2020,64166,배정대,KT,N,Y,144,533,0.28893058161350843,0.372,0.42,0.792,110.5,13,65,88,154,25,3,68,142,22,,,-1.035,4.53,hitterWar
2020,62907,박민우,NC,N,Y,126,467,0.34475374732334046,0.402,0.475,0.877,127.5,8,63,82,161,27,5,36,48,13,,,0.193,4.45,hitterWar
2020,76267,최주환,두산,N,Y,140,509,0.30648330058939094,0.366,0.473,0.839,139.4,16,88,63,156,29,4,47,66,2,,,0.227,4.41,hitterWar
2020,50923,알테어,NC,N,Y,136,482,0.27800829875518673,0.352,0.541,0.893,122.4,31,108,90,134,20,7,46,149,22,,,1.181,4.3,hitterWar
2020,66108,홍창기,LG,N,Y,135,408,0.27941176470588236,0.411,0.417,0.828,140.4,5,39,87,114,29,6,83,87,11,,,1.341,4.3,hitterWar
2020,62404,구자욱,삼성,N,Y,118,446,0.3071748878923767,0.385,0.478,0.863,105.0,15,78,70,137,27,2,51,91,19,,,2.426,4.18,hitterWar
2020,79109,오지환,LG,N,Y,141,527,0.2998102466793169,0.362,0.461,0.823,129.1,10,71,95,158,41,7,45,116,20,,,-0.066,4.11,hitterWar
2020,76313,황재균,KT,Y,Y,134,541,0.3123844731977819,0.37,0.512,0.882,126.2,21,97,108,169,35,5,47,98,11,,,2.51,4.07,hitterWar
2020,78513,전준우,롯데,N,Y,143,562,0.2793594306049822,0.347,0.482,0.829,105.6,26,96,95,157,34,1,52,79,5,,,0.247,4.04,hitterWar
2020,75847,최정,SK,N,Y,133,452,0.26991150442477874,0.392,0.538,0.93,125.7,33,96,90,122,22,0,75,98,8,,,2.977,4.0,hitterWar
2020,78629,나지완,KIA,Y,Y,137,468,0.2905982905982906,0.392,0.444,0.836,122.7,17,92,73,136,19,1,64,114,0,,,3.018,3.87,hitterWar
2020,79402,김상수,삼성,N,Y,120,404,0.30445544554455445,0.397,0.401,0.798,103.8,5,47,71,123,18,3,55,55,10,,,-0.057,3.6,hitterWar
2020,79231,정수빈,두산,N,Y,141,490,0.2979591836734694,0.368,0.396,0.764,122.4,5,59,84,146,17,8,55,56,15,,,-0.856,3.52,hitterWar
2020,60523,정훈,롯데,Y,Y,111,410,0.2951219512195122,0.382,0.427,0.809,108.4,11,58,72,121,19,1,56,85,11,,,0.367,3.48,hitterWar
2020,50506,마차도,롯데,N,Y,144,486,0.27983539094650206,0.356,0.422,0.778,98.3,12,67,79,136,31,1,54,60,15,,,-0.292,3.4,hitterWar
2020,74465,박석민,NC,Y,Y,123,356,0.3061797752808989,0.436,0.466,0.902,136.3,14,63,58,109,15,0,75,62,0,,,1.755,3.35,hitterWar
2020,63963,권희동,NC,N,Y,123,346,0.26011560693641617,0.379,0.41,0.789,106.1,12,50,67,90,16,0,58,72,3,,,0.62,3.22,hitterWar
2020,79192,채은성,LG,N,Y,109,416,0.2932692307692308,0.351,0.452,0.803,133.6,15,88,59,122,17,2,32,69,0,,,-0.807,3.21,hitterWar
2020,76849,이명기,NC,Y,Y,136,477,0.3060796645702306,0.374,0.369,0.743,106.9,2,45,82,146,18,3,50,78,12,,,-0.834,3.19,hitterWar
2020,75125,박병호,키움,Y,Y,93,309,0.22330097087378642,0.352,0.45,0.802,125.4,21,66,56,69,7,0,57,114,0,,,-0.203,3.1,hitterWar
2020,78135,이형종,LG,N,Y,81,287,0.2961672473867596,0.368,0.547,0.915,159.4,17,50,41,85,17,2,27,61,1,,,-0.47,3.05,hitterWar
2020,78603,김선빈,KIA,N,Y,85,303,0.33003300330033003,0.406,0.403,0.809,121.9,1,37,42,100,19,0,40,43,1,,,0.267,3.03,hitterWar
2020,62925,강진성,NC,N,Y,121,395,0.30886075949367087,0.351,0.463,0.814,107.5,12,70,53,122,25,0,20,46,9,,,-0.195,3.0,hitterWar
2020,79240,허경민,두산,N,Y,117,437,0.3318077803203661,0.382,0.442,0.824,134.6,7,58,70,145,25,1,35,28,14,,,0.571,2.96,hitterWar
2020,67304,김혜성,키움,N,Y,142,499,0.2845691382765531,0.345,0.399,0.744,101.6,7,61,80,142,24,6,46,94,25,,,-0.123,2.93,hitterWar
2020,66606,최원준,KIA,N,Y,123,359,0.32590529247910865,0.387,0.421,0.808,120.9,2,35,72,117,16,6,33,35,14,,,0.873,2.92,hitterWar
2020,78168,서건창,키움,N,Y,135,484,0.2768595041322314,0.39,0.386,0.776,109.2,5,52,79,134,28,5,91,58,24,,,-1.001,2.85,hitterWar
2020,73113,박경수,KT,Y,Y,119,324,0.2808641975308642,0.381,0.454,0.835,113.8,13,59,33,91,17,0,48,96,0,,,0.003,2.75,hitterWar
2020,62931,노진혁,NC,N,Y,132,427,0.27400468384074944,0.356,0.48,0.836,109.2,20,82,70,117,22,3,49,106,0,,,0.456,2.73,hitterWar
2020,66838,김동엽,삼성,N,Y,115,413,0.31234866828087166,0.36,0.508,0.868,104.2,20,74,60,129,21,0,29,79,4,,,0.285,2.7,hitterWar
2020,71564,이대호,롯데,Y,Y,144,542,0.2915129151291513,0.354,0.452,0.806,93.8,20,110,67,158,27,0,53,68,1,,,1.834,2.69,hitterWar
2020,64868,조용호,KT,N,Y,132,409,0.29584352078239606,0.392,0.333,0.725,100.2,0,32,73,121,15,0,64,83,12,,,0.0,2.65,hitterWar
2020,64657,박준태,키움,Y,Y,128,347,0.24495677233429394,0.389,0.331,0.72,108.6,5,29,71,85,13,1,65,120,5,,,0.087,2.41,hitterWar
2020,62415,박해민,삼성,N,Y,132,489,0.2903885480572597,0.345,0.415,0.76,78.5,11,55,84,142,18,5,39,77,34,,,-2.11,2.24,hitterWar
2020,68525,한동희,롯데,N,Y,135,461,0.27765726681127983,0.361,0.436,0.797,96.8,17,67,62,128,22,0,57,97,0,,,-1.014,1.47,hitterOps
2020,79608,안치홍,롯데,N,Y,124,412,0.28640776699029125,0.351,0.413,0.764,85.9,8,54,49,118,28,0,35,47,14,,,-0.946,1.43,hitterOps
2020,78548,장성우,KT,N,Y,130,400,0.278,0.337,0.413,0.75,88.6,13,79,39,111,15,0,38,64,0,,,-0.141,0.88,hitterOps
2020,75566,이원석,삼성,Y,Y,121,403,0.2679900744416873,0.341,0.407,0.748,79.1,13,74,46,108,17,0,49,82,0,,,-0.749,1.2,hitterOps
2020,61102,유강남,LG,N,Y,137,429,0.26107226107226106,0.33,0.415,0.745,118.4,16,74,51,112,18,0,32,84,1,,,-0.182,2.04,hitterOps
2020,74163,이용규,한화,N,Y,120,419,0.2863961813842482,0.381,0.337,0.718,102.8,1,32,60,120,14,2,59,36,17,,,-0.437,1.62,hitterOps
2020,74206,김재호,두산,Y,Y,120,402,0.2885572139303483,0.362,0.346,0.708,113.3,2,39,48,116,15,1,45,45,6,,,-1.3559999999999999,1.85,hitterOps
2020,62265,유민상,KIA,Y,Y,126,391,0.24552429667519182,0.341,0.366,0.707,88.4,8,65,38,96,23,0,53,80,0,,,-0.301,1.95,hitterOps
2020,50854,최지훈,SK,N,Y,127,466,0.2575107296137339,0.318,0.326,0.644,69.1,1,27,66,120,19,5,38,80,18,,,-3.729,1.05,hitterHra
2020,74540,강민호,삼성,N,Y,119,355,0.28732394366197184,0.349,0.487,0.836,94.4,19,61,46,102,14,0,31,54,0,,,-0.768,1.76,hitterHr
2020,62895,한유섬,SK,N,Y,62,193,0.24870466321243523,0.364,0.508,0.872,108.1,15,31,35,48,5,0,30,49,2,,,0.109,1.33,hitterHr
2020,71837,김강민,SK,Y,Y,122,289,0.25259515570934254,0.323,0.422,0.745,83.1,12,45,39,73,11,1,27,62,7,,,-1.071,1.67,hitterHr
2020,69737,노시환,한화,N,Y,106,346,0.21965317919075145,0.298,0.387,0.685,77.0,12,43,46,76,18,2,33,116,0,,,-2.795,-0.16,hitterHr
2020,79365,박동원,키움,N,Y,112,324,0.25,0.338,0.426,0.764,107.5,12,50,45,81,21,0,38,68,0,,,-0.71,1.2,hitterHr
2020,74339,유한준,KT,Y,Y,119,386,0.27979274611398963,0.347,0.409,0.756,96.2,11,64,48,108,17,0,40,51,0,,,-0.862,1.49,hitterHr
2020,66409,이성규,삼성,N,Y,98,216,0.18055555555555555,0.257,0.361,0.618,38.9,10,30,25,39,7,1,18,64,3,,,-2.106,-0.32,hitterHr
2020,65399,허정협,키움,N,Y,111,314,0.267515923566879,0.353,0.401,0.754,107.3,10,43,45,84,12,0,40,73,0,,,0.626,1.76,hitterHr
2020,62244,박세혁,두산,N,Y,124,360,0.26944444444444443,0.348,0.364,0.712,103.8,4,51,47,97,18,2,35,45,5,,,-0.049,0.42,hitterRbi
2020,64006,심우준,KT,N,Y,144,476,0.23529411764705882,0.291,0.3,0.591,48.0,3,51,58,112,16,3,37,98,35,,,-3.989,-1.13,hitterGameCount
2020,64646,박찬호,KIA,N,Y,141,480,0.22291666666666668,0.276,0.275,0.551,43.8,3,36,63,107,16,0,36,87,15,,,-3.3,-1.45,hitterGameCount
2020,50458,김지찬,삼성,N,Y,135,254,0.23228346456692914,0.301,0.272,0.573,36.8,1,13,47,59,5,1,24,44,21,,,-2.502,-0.71,hitterGameCount
2020,79150,정주현,LG,Y,Y,134,328,0.24695121951219512,0.312,0.338,0.65,89.0,4,30,50,81,10,4,29,63,8,,,-1.3780000000000001,0.8,hitterGameCount
2020,76802,김성현,SK,N,Y,133,343,0.27113702623906705,0.336,0.321,0.657,71.9,2,25,34,93,9,1,30,27,1,,,-2.528,0.89,hitterGameCount
2020,62558,김준태,롯데,N,Y,128,306,0.22549019607843138,0.344,0.327,0.671,76.3,5,43,38,69,12,2,56,64,2,,,-0.828,-0.12,hitterGameCount
2020,78288,최재훈,한화,N,Y,126,339,0.3008849557522124,0.383,0.383,0.766,112.3,3,36,46,102,19,0,29,44,0,,,-0.932,1.95,hitterGameCount
2020,69100,구본혁,LG,N,Y,125,86,0.16279069767441862,0.242,0.221,0.463,42.0,1,7,20,14,0,1,7,18,0,,,-0.391,-0.49,hitterGameCount
2020,60558,오태곤,SK,N,Y,94,234,0.27350427350427353,0.331,0.397,0.728,78.2,5,35,36,64,12,1,13,47,15,,,-1.061,0.52,hitterSb
2020,67207,이유찬,두산,N,Y,101,89,0.25842696629213485,0.368,0.303,0.671,118.6,0,6,30,23,2,1,14,25,13,,,-0.406,0.39,hitterSb
2020,62934,김성욱,NC,N,Y,104,195,0.2205128205128205,0.294,0.374,0.668,65.2,8,26,32,43,4,1,17,40,12,,,-0.815,0.26,hitterSb
2020,63704,노수광,한화,N,Y,100,291,0.2508591065292096,0.332,0.316,0.648,76.3,1,21,39,73,10,3,34,64,11,,,-1.829,0.57,hitterSb
2020,61204,김동한,롯데,Y,Y,82,68,0.22058823529411764,0.274,0.294,0.568,45.7,0,5,23,15,5,0,5,8,10,,,-0.966,-0.26,hitterSb
2020,65506,김재유,롯데,Y,Y,68,116,0.25862068965517243,0.344,0.293,0.637,81.8,1,9,20,30,1,0,12,35,10,,,-0.34,0.36,hitterSb
2020,76249,민병헌,롯데,Y,Y,109,309,0.23300970873786409,0.291,0.291,0.582,53.3,2,23,42,72,12,0,21,62,10,,,-2.904,-0.42,hitterSb
2020,77248,오재원,두산,Y,Y,85,155,0.23225806451612904,0.301,0.387,0.688,101.4,5,27,25,36,7,1,16,49,10,,,-1.651,0.4,hitterSb
2020,62353,박정음,키움,Y,Y,86,43,0.18604651162790697,0.255,0.233,0.488,39.5,0,2,20,8,0,1,2,14,9,,,0.055,-0.14,hitterSb
2020,61208,정진호,한화,Y,Y,113,282,0.2765957446808511,0.348,0.355,0.703,91.5,2,19,30,78,14,1,29,50,9,,,-1.915,1.28,hitterSb
2020,64004,김민혁,KT,N,Y,108,222,0.23873873873873874,0.312,0.347,0.659,73.8,5,25,35,53,5,2,22,42,8,,,0.255,-0.04,hitterSb
2020,65207,신민재,LG,N,Y,68,26,0.3076923076923077,0.4,0.346,0.746,160.7,0,5,26,8,1,0,4,4,8,,,-0.504,0.39,hitterSb
2020,61186,이천웅,LG,N,Y,89,312,0.2564102564102564,0.333,0.333,0.666,93.1,3,36,44,80,11,2,35,44,8,,,-1.8940000000000001,0.45,hitterSb
2020,78217,김용의,LG,Y,Y,101,70,0.2714285714285714,0.297,0.357,0.654,77.1,1,12,28,19,1,1,3,15,7,,,-0.133,0.2,hitterSb
2020,69825,김창평,SK,N,Y,35,78,0.19230769230769232,0.289,0.269,0.558,65.2,0,7,10,15,4,1,11,16,7,,,0.001,0.14,hitterSb
2020,64984,김태진,KIA,N,Y,82,263,0.23574144486692014,0.273,0.274,0.547,41.3,1,23,28,62,5,1,13,45,7,,,-1.318,-1.42,hitterSb
2020,61404,김헌곤,삼성,N,Y,97,254,0.24803149606299213,0.312,0.315,0.627,56.6,3,34,26,63,8,0,22,31,7,,,-1.8479999999999999,0.53,hitterSb
2020,65586,전병우,키움,N,Y,119,359,0.23676880222841226,0.31,0.357,0.667,77.8,8,48,46,85,13,3,37,100,7,,,-0.654,0.14,hitterSb
2020,63257,김인태,두산,N,Y,77,84,0.20238095238095238,0.37,0.298,0.668,108.3,1,13,15,17,5,0,21,13,0,,,0.591,0.3,hitterWpa
2020,76100,이병규,롯데,Y,Y,53,164,0.27439024390243905,0.381,0.463,0.844,116.7,9,32,28,45,4,0,28,55,0,,,0.559,1.46,hitterWpa
2020,77243,허도환,KT,Y,Y,52,53,0.2641509433962264,0.361,0.283,0.644,70.6,0,5,2,14,1,0,6,15,0,,,0.422,-0.17,hitterWpa
2020,66113,김호은,LG,N,Y,69,103,0.24271844660194175,0.304,0.35,0.654,99.0,2,11,12,25,5,0,7,14,0,,,0.292,0.31,hitterWpa
2020,64213,최용제,두산,Y,Y,28,44,0.29545454545454547,0.354,0.341,0.695,107.1,0,9,9,13,0,1,4,8,0,,,0.212,0.02,hitterWpa
2020,69508,신윤후,롯데,N,Y,5,7,0.42857142857142855,0.5,0.429,0.929,151.5,0,2,2,3,0,0,1,0,1,,,0.165,0.06,hitterWpa
2020,50468,살라디노,삼성,N,Y,44,132,0.2803030303030303,0.411,0.477,0.888,120.9,6,27,26,37,8,0,23,41,6,,,0.138,1.34,hitterWpa
2020,65515,강로한,롯데,Y,Y,16,21,0.19047619047619047,0.346,0.19,0.536,53.2,0,1,6,4,0,0,4,6,2,,,0.136,-0.14,hitterWpa
2020,64717,지시완,롯데,N,Y,3,8,0.25,0.455,0.25,0.705,162.6,0,2,0,2,0,0,3,4,0,,,0.133,0.14,hitterWpa
2020,64086,신성현,두산,N,Y,9,4,0.25,0.571,0.5,1.071,217.8,0,0,2,1,1,0,3,3,0,,,0.131,0.13,hitterWpa
2020,50848,김성민,SK,N,Y,9,14,0.2857142857142857,0.375,0.714,1.089,141.8,2,4,4,4,0,0,1,3,0,,,0.106,0.07,hitterWpa
2020,76509,김문호,한화,Y,Y,18,46,0.21739130434782608,0.308,0.37,0.678,75.1,2,5,6,10,1,0,5,11,0,,,0.071,0.1,hitterWpa
2020,68743,정은원,한화,N,Y,79,254,0.24803149606299213,0.362,0.335,0.697,90.5,3,29,28,63,9,2,41,41,1,,,-0.667,1.12,hitterBb
2021,67341,이정후,키움,N,Y,123,464,0.3599137931034483,0.438,0.522,0.96,164.6,7,84,78,167,42,6,62,37,10,,,2.052,7.38,hitterWar
2021,66108,홍창기,LG,N,Y,144,524,0.3282442748091603,0.456,0.408,0.864,151.6,4,52,103,172,26,2,109,95,23,,,2.469,6.59,hitterWar
2021,76232,양의지,NC,N,Y,141,480,0.325,0.414,0.581,0.995,155.9,30,111,81,156,29,2,69,60,2,,,3.96,6.14,hitterWar
2021,68050,강백호,KT,N,Y,142,516,0.34689922480620156,0.45,0.521,0.971,153.8,16,102,76,179,40,1,103,85,10,,,3.915,5.85,hitterWar
2021,75847,최정,SSG,N,Y,134,436,0.2775229357798165,0.41,0.562,0.972,159.0,35,100,92,121,17,1,84,102,8,,,3.391,5.72,hitterWar
2021,78513,전준우,롯데,N,Y,144,552,0.34782608695652173,0.405,0.469,0.874,137.3,7,92,88,192,46,0,53,71,6,,,2.5220000000000002,5.45,hitterWar
