collect_year,player_id,player_name,team,position,is_qualified,games,ab,avg,obp,slg,ops,isop,babip,woba,wrc_plus,hr,rbi,run,hit,h2,h3,bb,hbp,so,sb,wpa,war,season_completion
2014,97202,진갑용,삼성,,False,11,17,0.4117647058823529,0.412,0.412,0.824,0.0,0.438,0.371,0.0,0,4,2,7,0,0,0,0,1,0,-0.074,,1.0
2015,97202,진갑용,삼성,,False,39,68,0.3235294117647059,0.356,0.485,0.841,0.1609999999999999,0.333,0.376,0.0,3,10,8,22,2,0,4,0,9,0,-0.159,,1.0
2018,79545,진명호,롯데,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2020,79545,진명호,롯데,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2015,78257,진야곱,두산,,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2016,78257,진야곱,두산,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2024,54148,진우영,LG,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2012,76650,진해수,KIA,,False,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2013,76650,진해수,SK,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2015,76650,진해수,LG,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2016,76650,진해수,LG,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2017,76650,진해수,LG,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2020,76650,진해수,LG,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2021,76650,진해수,LG,,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2022,76650,진해수,LG,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2025,55435,차승준,삼성,내야수,False,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.6,0,0,0,0,0,0,0,0,0,0,-0.011,-0.03,1.0
2026,55435,차승준,삼성,내야수,False,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,0,0,0,0,0,0,0,0,1,0,-0.145,-0.03,0.757
2017,76455,차우찬,LG,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2010,73602,차일목,KIA,,False,91,198,0.2575757575757575,0.39,0.419,0.809,0.1609999999999999,0.312,0.361,0.0,7,35,30,51,11,0,39,6,53,1,0.0,,1.0
2011,73602,차일목,KIA,,False,111,304,0.2401315789473684,0.353,0.336,0.689,0.096,0.267,0.318,0.0,7,37,31,73,8,0,49,5,52,3,0.0,,1.0
2012,73602,차일목,KIA,,False,88,207,0.2560386473429952,0.353,0.28,0.633,0.024,0.303,0.3,0.0,0,15,25,53,5,0,29,3,34,2,0.0,,1.0
2013,73602,차일목,KIA,,False,98,215,0.2558139534883721,0.357,0.307,0.664,0.0509999999999999,0.302,0.313,0.0,0,25,23,55,9,1,33,3,37,0,0.0,,1.0
2014,73602,차일목,KIA,,False,94,185,0.1891891891891892,0.286,0.254,0.54,0.065,0.21,0.247,0.0,2,18,17,35,6,0,24,2,28,0,-2.153,,1.0
2015,73602,차일목,KIA,,False,11,23,0.1739130434782608,0.24,0.174,0.414,0.0,0.211,0.202,0.0,0,2,0,4,0,0,2,0,4,0,-0.892,,1.0
2016,73602,차일목,한화,,False,117,276,0.2282608695652173,0.307,0.29,0.597,0.0619999999999999,0.27,0.273,0.0,3,38,30,63,8,0,30,4,57,0,-1.874,,1.0
2017,73602,차일목,한화,,False,52,92,0.2065217391304347,0.324,0.272,0.596,0.065,0.257,0.275,48.3,1,7,7,19,3,0,13,3,21,1,-1.284,-0.13,1.0
2012,75307,차화준,넥센,,False,8,4,0.25,0.25,0.25,0.5,0.0,0.333,0.225,0.0,0,0,1,1,0,0,0,0,1,0,0.0,,1.0
2013,75307,차화준,NC,,False,58,106,0.2264150943396226,0.306,0.311,0.617,0.0849999999999999,0.295,0.282,0.0,1,7,18,24,6,0,12,1,29,4,0.0,,1.0
2015,64085,채기영,한화,,False,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,-0.046,,1.0
2015,71845,채병용,SK,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2016,71845,채병용,SK,,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2010,72742,채상병,삼성,,False,17,31,0.3548387096774194,0.382,0.516,0.898,0.161,0.4,0.385,0.0,1,5,5,11,2,0,1,1,6,0,0.0,,1.0
2011,72742,채상병,삼성,,False,63,109,0.1926605504587156,0.244,0.303,0.547,0.1099999999999999,0.205,0.233,0.0,3,9,11,21,1,1,7,1,20,1,0.0,,1.0
2012,72742,채상병,삼성,,False,10,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,,1.0
2017,66302,채상현,넥센,,False,5,10,0.3,0.364,0.3,0.664,0.0,0.429,0.245,-17.9,0,0,0,3,0,0,1,0,3,1,-0.264,-0.13,1.0
2021,65241,채원후,LG,,False,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2022,65241,채원후,LG,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2023,65241,채원후,NC,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2014,79192,채은성,LG,외야수,False,62,159,0.2767295597484276,0.385,0.377,0.762,0.0999999999999999,0.339,0.358,0.0,1,15,18,44,11,1,21,10,36,5,0.037,,1.0
2015,79192,채은성,LG,외야수,False,90,173,0.2485549132947976,0.318,0.405,0.723,0.156,0.293,0.324,0.0,4,20,25,43,11,2,14,5,39,3,-0.704,,1.0
2016,79192,채은성,LG,외야수,True,128,403,0.3126550868486352,0.365,0.444,0.809,0.131,0.358,0.355,0.0,9,81,64,126,20,3,31,7,75,7,2.43,,1.0
2017,79192,채은성,LG,외야수,False,114,333,0.2672672672672673,0.323,0.339,0.662,0.072,0.327,0.299,87.7,2,35,28,89,12,3,17,11,66,5,-2.806,-0.23,1.0
2018,79192,채은성,LG,외야수,True,139,529,0.330812854442344,0.379,0.548,0.927,0.217,0.364,0.399,161.2,25,119,78,175,36,2,35,9,97,3,2.205,6.52,1.0
2019,79192,채은성,LG,외야수,True,128,470,0.3148936170212766,0.358,0.434,0.792,0.119,0.341,0.36,148.7,12,72,59,148,18,1,24,12,67,2,-1.595,4.32,1.0
2020,79192,채은성,LG,외야수,True,109,416,0.2932692307692308,0.351,0.452,0.803,0.159,0.316,0.359,133.6,15,88,59,122,17,2,32,9,69,0,-0.807,3.21,1.0
2021,79192,채은성,LG,외야수,True,110,387,0.276485788113695,0.359,0.452,0.811,0.176,0.305,0.362,129.5,16,82,59,107,20,0,38,16,80,4,0.684,3.1,1.0
2022,79192,채은성,LG,외야수,True,126,467,0.2955032119914347,0.354,0.437,0.791,0.141,0.333,0.348,122.7,12,83,48,138,26,2,27,21,88,6,-2.005,2.86,1.0
